(44.4898141221719, 11.35652440870843)-61-355.jpg;empty;54.0;46.0
(44.4898717236775, 11.367289119474162)-139-0.jpg;tag;48.0;52.0
(44.4898717236775, 11.367289119474162)-139-45.jpg;empty;63.0;37.0
(44.4898717236775, 11.367289119474162)-139-90.jpg;empty;67.0;33.0
(44.4898717236775, 11.367289119474162)-139-135.jpg;tag;50.0;50.0
(44.4898717236775, 11.367289119474162)-139-175.jpg;empty;54.0;46.0
(44.4898717236775, 11.367289119474162)-139-220.jpg;empty;58.0;42.0
(44.4898717236775, 11.367289119474162)-139-265.jpg;empty;72.0;28.0
(44.4898717236775, 11.367289119474162)-139-310.jpg;empty;84.0;16.0
(44.4898717236775, 11.367289119474162)-139-355.jpg;empty;69.0;31.0
(44.4902708583597, 11.318816513233136)-228-0.jpg;empty;69.0;31.0
(44.4902708583597, 11.318816513233136)-228-45.jpg;empty;63.0;37.0
(44.4902708583597, 11.318816513233136)-228-90.jpg;empty;63.0;37.0
(44.4902708583597, 11.318816513233136)-228-135.jpg;empty;53.0;47.0
(44.4902708583597, 11.318816513233136)-228-175.jpg;empty;67.0;33.0
(44.4902708583597, 11.318816513233136)-228-220.jpg;empty;60.0;40.0
(44.4902708583597, 11.318816513233136)-228-265.jpg;empty;72.0;28.0
(44.4902708583597, 11.318816513233136)-228-310.jpg;empty;83.0;17.0
(44.4902708583597, 11.318816513233136)-228-355.jpg;empty;69.0;31.0
(44.4939433422948, 11.359397127336724)-200-0.jpg;empty;84.0;16.0
(44.4939433422948, 11.359397127336724)-200-45.jpg;tag;49.0;51.0
(44.4939433422948, 11.359397127336724)-200-90.jpg;tag;35.0;65.0
(44.4939433422948, 11.359397127336724)-200-135.jpg;empty;81.0;19.0
(44.4939433422948, 11.359397127336724)-200-175.jpg;empty;59.0;41.0
(44.4939433422948, 11.359397127336724)-200-220.jpg;empty;70.0;30.0
(44.4939433422948, 11.359397127336724)-200-265.jpg;empty;76.0;24.0
(44.4939433422948, 11.359397127336724)-200-310.jpg;empty;84.0;16.0
(44.4939433422948, 11.359397127336724)-200-355.jpg;empty;87.0;13.0
(44.4941081989032, 11.370490928462507)-86-0.jpg;empty;82.0;18.0
(44.4941081989032, 11.370490928462507)-86-45.jpg;empty;82.0;18.0
(44.4941081989032, 11.370490928462507)-86-90.jpg;empty;82.0;18.0
(44.4941081989032, 11.370490928462507)-86-135.jpg;empty;82.0;18.0
(44.4941081989032, 11.370490928462507)-86-175.jpg;empty;82.0;18.0
(44.4941081989032, 11.370490928462507)-86-220.jpg;empty;82.0;18.0
(44.4941081989032, 11.370490928462507)-86-265.jpg;empty;82.0;18.0
(44.4941081989032, 11.370490928462507)-86-310.jpg;empty;82.0;18.0
(44.4941081989032, 11.370490928462507)-86-355.jpg;empty;82.0;18.0
(44.4946761581584, 11.306878830950199)-58-0.jpg;empty;82.0;18.0
(44.4946761581584, 11.306878830950199)-58-45.jpg;empty;82.0;18.0
(44.4946761581584, 11.306878830950199)-58-90.jpg;empty;82.0;18.0
(44.4946761581584, 11.306878830950199)-58-135.jpg;empty;82.0;18.0
(44.4946761581584, 11.306878830950199)-58-175.jpg;empty;82.0;18.0
(44.4946761581584, 11.306878830950199)-58-220.jpg;empty;82.0;18.0
(44.4946761581584, 11.306878830950199)-58-265.jpg;empty;82.0;18.0
(44.4946761581584, 11.306878830950199)-58-310.jpg;empty;82.0;18.0
(44.4946761581584, 11.306878830950199)-58-355.jpg;empty;82.0;18.0
(44.4968061844901, 11.318289542800462)-197-0.jpg;empty;64.0;36.0
(44.4968061844901, 11.318289542800462)-197-45.jpg;empty;63.0;37.0
(44.4968061844901, 11.318289542800462)-197-90.jpg;empty;74.0;26.0
(44.4968061844901, 11.318289542800462)-197-135.jpg;empty;62.0;38.0
(44.4968061844901, 11.318289542800462)-197-175.jpg;empty;79.0;21.0
(44.4968061844901, 11.318289542800462)-197-220.jpg;empty;54.0;46.0
(44.4968061844901, 11.318289542800462)-197-265.jpg;tag;46.0;54.0
(44.4968061844901, 11.318289542800462)-197-310.jpg;empty;61.0;39.0
(44.4968061844901, 11.318289542800462)-197-355.jpg;tag;50.0;50.0
(44.4971096931259, 11.32167118151311)-147-0.jpg;empty;76.0;24.0
(44.4971096931259, 11.32167118151311)-147-45.jpg;empty;79.0;21.0
(44.4971096931259, 11.32167118151311)-147-90.jpg;empty;51.0;49.0
(44.4971096931259, 11.32167118151311)-147-135.jpg;tag;32.0;68.0
(44.4971096931259, 11.32167118151311)-147-175.jpg;empty;60.0;40.0
(44.4971096931259, 11.32167118151311)-147-220.jpg;empty;73.0;27.0
(44.4971096931259, 11.32167118151311)-147-265.jpg;empty;58.0;42.0
(44.4971096931259, 11.32167118151311)-147-310.jpg;empty;74.0;26.0
(44.4971096931259, 11.32167118151311)-147-355.jpg;empty;75.0;25.0
(44.4975152338348, 11.311505130530248)-19-0.jpg;empty;82.0;18.0
(44.4975152338348, 11.311505130530248)-19-45.jpg;empty;82.0;18.0
(44.4975152338348, 11.311505130530248)-19-90.jpg;empty;82.0;18.0
(44.4975152338348, 11.311505130530248)-19-135.jpg;empty;82.0;18.0
(44.4975152338348, 11.311505130530248)-19-175.jpg;empty;82.0;18.0
(44.4975152338348, 11.311505130530248)-19-220.jpg;empty;82.0;18.0
(44.4975152338348, 11.311505130530248)-19-265.jpg;empty;82.0;18.0
(44.4975152338348, 11.311505130530248)-19-310.jpg;empty;82.0;18.0
(44.4975152338348, 11.311505130530248)-19-355.jpg;empty;82.0;18.0
(44.4979634378343, 11.339063352114072)-252-0.jpg;empty;72.0;28.0
(44.4979634378343, 11.339063352114072)-252-45.jpg;empty;56.0;44.0
(44.4979634378343, 11.339063352114072)-252-90.jpg;empty;63.0;37.0
(44.4979634378343, 11.339063352114072)-252-135.jpg;empty;55.0;45.0
(44.4979634378343, 11.339063352114072)-252-175.jpg;tag;24.0;76.0
(44.4979634378343, 11.339063352114072)-252-220.jpg;tag;33.0;67.0
(44.4979634378343, 11.339063352114072)-252-265.jpg;empty;73.0;27.0
(44.4979634378343, 11.339063352114072)-252-310.jpg;empty;64.0;36.0
(44.4979634378343, 11.339063352114072)-252-355.jpg;empty;71.0;29.0
(44.4986761690576, 11.31750121342236)-307-0.jpg;empty;75.0;25.0
(44.4986761690576, 11.31750121342236)-307-45.jpg;empty;66.0;34.0
(44.4986761690576, 11.31750121342236)-307-90.jpg;empty;78.0;22.0
(44.4986761690576, 11.31750121342236)-307-135.jpg;empty;81.0;19.0
(44.4986761690576, 11.31750121342236)-307-175.jpg;empty;74.0;26.0
(44.4986761690576, 11.31750121342236)-307-220.jpg;empty;53.0;47.0
(44.4986761690576, 11.31750121342236)-307-265.jpg;tag;20.0;80.0
(44.4986761690576, 11.31750121342236)-307-310.jpg;empty;61.0;39.0
(44.4986761690576, 11.31750121342236)-307-355.jpg;empty;83.0;17.0
(44.4991647557006, 11.359204013344424)-181-0.jpg;empty;56.0;44.0
(44.4991647557006, 11.359204013344424)-181-45.jpg;empty;60.0;40.0
(44.4991647557006, 11.359204013344424)-181-90.jpg;empty;63.0;37.0
(44.4991647557006, 11.359204013344424)-181-135.jpg;empty;61.0;39.0
(44.4991647557006, 11.359204013344424)-181-175.jpg;empty;63.0;37.0
(44.4991647557006, 11.359204013344424)-181-220.jpg;empty;56.0;44.0
(44.4991647557006, 11.359204013344424)-181-265.jpg;empty;78.0;22.0
(44.4991647557006, 11.359204013344424)-181-310.jpg;empty;77.0;23.0
(44.4991647557006, 11.359204013344424)-181-355.jpg;empty;55.0;45.0
(44.4996065901787, 11.336351566608544)-7-0.jpg;tag;31.0;69.0
(44.4996065901787, 11.336351566608544)-7-45.jpg;empty;69.0;31.0
(44.4996065901787, 11.336351566608544)-7-90.jpg;empty;69.0;31.0
(44.4996065901787, 11.336351566608544)-7-135.jpg;empty;56.0;44.0
(44.4996065901787, 11.336351566608544)-7-175.jpg;empty;57.0;43.0
(44.4996065901787, 11.336351566608544)-7-220.jpg;tag;41.0;59.0
(44.4996065901787, 11.336351566608544)-7-265.jpg;empty;55.0;45.0
(44.4996065901787, 11.336351566608544)-7-310.jpg;empty;54.0;46.0
(44.4996065901787, 11.336351566608544)-7-355.jpg;tag;43.0;57.0
(44.4997072441794, 11.340911412436384)-350-0.jpg;empty;64.0;36.0
(44.4997072441794, 11.340911412436384)-350-45.jpg;empty;53.0;47.0
(44.4997072441794, 11.340911412436384)-350-90.jpg;tag;37.0;63.0
(44.4997072441794, 11.340911412436384)-350-135.jpg;empty;66.0;34.0
(44.4997072441794, 11.340911412436384)-350-175.jpg;empty;55.0;45.0
(44.4997072441794, 11.340911412436384)-350-220.jpg;tag;45.0;55.0
(44.4997072441794, 11.340911412436384)-350-265.jpg;empty;62.0;38.0
(44.4997072441794, 11.340911412436384)-350-310.jpg;empty;62.0;38.0
(44.4997072441794, 11.340911412436384)-350-355.jpg;empty;79.0;21.0
(44.48009517695796, 11.328308308835847)-212-0.jpg;empty;82.0;18.0
(44.48009517695796, 11.328308308835847)-212-45.jpg;empty;82.0;18.0
(44.48009517695796, 11.328308308835847)-212-90.jpg;empty;82.0;18.0
(44.48009517695796, 11.328308308835847)-212-135.jpg;empty;82.0;18.0
(44.48009517695796, 11.328308308835847)-212-175.jpg;empty;82.0;18.0
(44.48009517695796, 11.328308308835847)-212-220.jpg;empty;82.0;18.0
(44.48009517695796, 11.328308308835847)-212-265.jpg;empty;82.0;18.0
(44.48009517695796, 11.328308308835847)-212-310.jpg;empty;82.0;18.0
(44.48009517695796, 11.328308308835847)-212-355.jpg;empty;82.0;18.0
(44.48019198892621, 11.344701927274805)-263-0.jpg;empty;63.0;37.0
(44.48019198892621, 11.344701927274805)-263-45.jpg;empty;78.0;22.0
(44.48019198892621, 11.344701927274805)-263-90.jpg;empty;85.0;15.0
(44.48019198892621, 11.344701927274805)-263-135.jpg;empty;83.0;17.0
(44.48019198892621, 11.344701927274805)-263-175.jpg;empty;93.0;7.0
(44.48019198892621, 11.344701927274805)-263-220.jpg;empty;59.0;41.0
(44.48019198892621, 11.344701927274805)-263-265.jpg;tag;46.0;54.0
(44.48019198892621, 11.344701927274805)-263-310.jpg;empty;71.0;29.0
(44.48019198892621, 11.344701927274805)-263-355.jpg;empty;77.0;23.0
(44.48023492072014, 11.347291131815936)-320-0.jpg;empty;73.0;27.0
(44.48023492072014, 11.347291131815936)-320-45.jpg;empty;79.0;21.0
(44.48023492072014, 11.347291131815936)-320-90.jpg;empty;84.0;16.0
(44.48023492072014, 11.347291131815936)-320-135.jpg;empty;63.0;37.0
(44.48023492072014, 11.347291131815936)-320-175.jpg;empty;75.0;25.0
(44.48023492072014, 11.347291131815936)-320-220.jpg;empty;75.0;25.0
(44.48023492072014, 11.347291131815936)-320-265.jpg;empty;86.0;14.0
(44.48023492072014, 11.347291131815936)-320-310.jpg;empty;80.0;20.0
(44.48023492072014, 11.347291131815936)-320-355.jpg;empty;64.0;36.0
(44.48044890106358, 11.316547477310111)-270-0.jpg;empty;81.0;19.0
(44.48044890106358, 11.316547477310111)-270-45.jpg;empty;78.0;22.0
(44.48044890106358, 11.316547477310111)-270-90.jpg;empty;71.0;29.0
(44.48044890106358, 11.316547477310111)-270-135.jpg;empty;74.0;26.0
(44.48044890106358, 11.316547477310111)-270-175.jpg;empty;88.0;12.0
(44.48044890106358, 11.316547477310111)-270-220.jpg;empty;81.0;19.0
(44.48044890106358, 11.316547477310111)-270-265.jpg;empty;84.0;16.0
(44.48044890106358, 11.316547477310111)-270-310.jpg;empty;80.0;20.0
(44.48044890106358, 11.316547477310111)-270-355.jpg;empty;81.0;19.0
(44.48052209144638, 11.362887790082123)-69-0.jpg;empty;60.0;40.0
(44.48052209144638, 11.362887790082123)-69-45.jpg;empty;52.0;48.0
(44.48052209144638, 11.362887790082123)-69-90.jpg;empty;73.0;27.0
(44.48052209144638, 11.362887790082123)-69-135.jpg;empty;51.0;49.0
(44.48052209144638, 11.362887790082123)-69-175.jpg;empty;64.0;36.0
(44.48052209144638, 11.362887790082123)-69-220.jpg;empty;51.0;49.0
(44.48052209144638, 11.362887790082123)-69-265.jpg;empty;72.0;28.0
(44.48052209144638, 11.362887790082123)-69-310.jpg;empty;71.0;29.0
(44.48052209144638, 11.362887790082123)-69-355.jpg;empty;51.0;49.0
(44.48060994233047, 11.325197000254464)-178-0.jpg;empty;82.0;18.0
(44.48060994233047, 11.325197000254464)-178-45.jpg;empty;82.0;18.0
(44.48060994233047, 11.325197000254464)-178-90.jpg;empty;82.0;18.0
(44.48060994233047, 11.325197000254464)-178-135.jpg;empty;82.0;18.0
(44.48060994233047, 11.325197000254464)-178-175.jpg;empty;82.0;18.0
(44.48060994233047, 11.325197000254464)-178-220.jpg;empty;82.0;18.0
(44.48060994233047, 11.325197000254464)-178-265.jpg;empty;82.0;18.0
(44.48060994233047, 11.325197000254464)-178-310.jpg;empty;82.0;18.0
(44.48060994233047, 11.325197000254464)-178-355.jpg;empty;82.0;18.0
(44.48065671407575, 11.353158597611586)-214-0.jpg;empty;84.0;16.0
(44.48065671407575, 11.353158597611586)-214-45.jpg;empty;84.0;16.0
(44.48065671407575, 11.353158597611586)-214-90.jpg;empty;78.0;22.0
(44.48065671407575, 11.353158597611586)-214-135.jpg;empty;81.0;19.0
(44.48065671407575, 11.353158597611586)-214-175.jpg;empty;84.0;16.0
(44.48065671407575, 11.353158597611586)-214-220.jpg;empty;82.0;18.0
(44.48065671407575, 11.353158597611586)-214-265.jpg;empty;81.0;19.0
(44.48065671407575, 11.353158597611586)-214-310.jpg;empty;57.0;43.0
(44.48065671407575, 11.353158597611586)-214-355.jpg;empty;80.0;20.0
(44.48079416957415, 11.35181044085722)-142-0.jpg;empty;76.0;24.0
(44.48079416957415, 11.35181044085722)-142-45.jpg;empty;81.0;19.0
(44.48079416957415, 11.35181044085722)-142-90.jpg;empty;83.0;17.0
(44.48079416957415, 11.35181044085722)-142-135.jpg;empty;53.0;47.0
(44.48079416957415, 11.35181044085722)-142-175.jpg;empty;65.0;35.0
(44.48079416957415, 11.35181044085722)-142-220.jpg;empty;75.0;25.0
(44.48079416957415, 11.35181044085722)-142-265.jpg;empty;72.0;28.0
(44.48079416957415, 11.35181044085722)-142-310.jpg;tag;49.0;51.0
(44.48079416957415, 11.35181044085722)-142-355.jpg;empty;72.0;28.0
(44.48092854189407, 11.329448653893534)-75-0.jpg;empty;81.0;19.0
(44.48092854189407, 11.329448653893534)-75-45.jpg;empty;86.0;14.0
(44.48092854189407, 11.329448653893534)-75-90.jpg;empty;84.0;16.0
(44.48092854189407, 11.329448653893534)-75-135.jpg;empty;74.0;26.0
(44.48092854189407, 11.329448653893534)-75-175.jpg;empty;77.0;23.0
(44.48092854189407, 11.329448653893534)-75-220.jpg;empty;82.0;18.0
(44.48092854189407, 11.329448653893534)-75-265.jpg;empty;83.0;17.0
(44.48092854189407, 11.329448653893534)-75-310.jpg;empty;85.0;15.0
(44.48092854189407, 11.329448653893534)-75-355.jpg;empty;81.0;19.0
(44.48105795573692, 11.355942362588905)-247-0.jpg;empty;78.0;22.0
(44.48105795573692, 11.355942362588905)-247-45.jpg;empty;69.0;31.0
(44.48105795573692, 11.355942362588905)-247-90.jpg;tag;47.0;53.0
(44.48105795573692, 11.355942362588905)-247-135.jpg;empty;68.0;32.0
(44.48105795573692, 11.355942362588905)-247-175.jpg;empty;60.0;40.0
(44.48105795573692, 11.355942362588905)-247-220.jpg;empty;76.0;24.0
(44.48105795573692, 11.355942362588905)-247-265.jpg;empty;82.0;18.0
(44.48105795573692, 11.355942362588905)-247-310.jpg;empty;70.0;30.0
(44.48105795573692, 11.355942362588905)-247-355.jpg;empty;68.0;32.0
(44.48122901199287, 11.307970161875192)-159-0.jpg;empty;82.0;18.0
(44.48122901199287, 11.307970161875192)-159-45.jpg;empty;82.0;18.0
(44.48122901199287, 11.307970161875192)-159-90.jpg;empty;82.0;18.0
(44.48122901199287, 11.307970161875192)-159-135.jpg;empty;82.0;18.0
(44.48122901199287, 11.307970161875192)-159-175.jpg;empty;82.0;18.0
(44.48122901199287, 11.307970161875192)-159-220.jpg;empty;82.0;18.0
(44.48122901199287, 11.307970161875192)-159-265.jpg;empty;82.0;18.0
(44.48122901199287, 11.307970161875192)-159-310.jpg;empty;82.0;18.0
(44.48122901199287, 11.307970161875192)-159-355.jpg;empty;82.0;18.0
(44.48156701049357, 11.311038442288547)-313-0.jpg;empty;82.0;18.0
(44.48156701049357, 11.311038442288547)-313-45.jpg;empty;82.0;18.0
(44.48156701049357, 11.311038442288547)-313-90.jpg;empty;82.0;18.0
(44.48156701049357, 11.311038442288547)-313-135.jpg;empty;82.0;18.0
(44.48156701049357, 11.311038442288547)-313-175.jpg;empty;82.0;18.0
(44.48156701049357, 11.311038442288547)-313-220.jpg;empty;82.0;18.0
(44.48156701049357, 11.311038442288547)-313-265.jpg;empty;82.0;18.0
(44.48156701049357, 11.311038442288547)-313-310.jpg;empty;82.0;18.0
(44.48156701049357, 11.311038442288547)-313-355.jpg;empty;82.0;18.0
(44.48158067965593, 11.324082503319431)-300-0.jpg;empty;82.0;18.0
(44.48158067965593, 11.324082503319431)-300-45.jpg;empty;82.0;18.0
(44.48158067965593, 11.324082503319431)-300-90.jpg;empty;82.0;18.0
(44.48158067965593, 11.324082503319431)-300-135.jpg;empty;82.0;18.0
(44.48158067965593, 11.324082503319431)-300-175.jpg;empty;82.0;18.0
(44.48158067965593, 11.324082503319431)-300-220.jpg;empty;82.0;18.0
(44.48158067965593, 11.324082503319431)-300-265.jpg;empty;82.0;18.0
(44.48158067965593, 11.324082503319431)-300-310.jpg;empty;82.0;18.0
(44.48158067965593, 11.324082503319431)-300-355.jpg;empty;82.0;18.0
(44.48159323262707, 11.327327378871788)-97-0.jpg;empty;87.0;13.0
(44.48159323262707, 11.327327378871788)-97-45.jpg;empty;74.0;26.0
(44.48159323262707, 11.327327378871788)-97-90.jpg;empty;68.0;32.0
(44.48159323262707, 11.327327378871788)-97-135.jpg;empty;82.0;18.0
(44.48159323262707, 11.327327378871788)-97-175.jpg;empty;89.0;11.0
(44.48159323262707, 11.327327378871788)-97-220.jpg;empty;77.0;23.0
(44.48159323262707, 11.327327378871788)-97-265.jpg;empty;85.0;15.0
(44.48159323262707, 11.327327378871788)-97-310.jpg;empty;91.0;9.0
(44.48159323262707, 11.327327378871788)-97-355.jpg;empty;79.0;21.0
(44.48159429087709, 11.335519833683655)-130-0.jpg;tag;48.0;52.0
(44.48159429087709, 11.335519833683655)-130-45.jpg;empty;59.0;41.0
(44.48159429087709, 11.335519833683655)-130-90.jpg;empty;74.0;26.0
(44.48159429087709, 11.335519833683655)-130-135.jpg;empty;70.0;30.0
(44.48159429087709, 11.335519833683655)-130-175.jpg;empty;64.0;36.0
(44.48159429087709, 11.335519833683655)-130-220.jpg;empty;67.0;33.0
(44.48159429087709, 11.335519833683655)-130-265.jpg;tag;50.0;50.0
(44.48159429087709, 11.335519833683655)-130-310.jpg;empty;55.0;45.0
(44.48159429087709, 11.335519833683655)-130-355.jpg;empty;62.0;38.0
